symbol,nr,timestamp,open,high,low,close,volume
AAPL,322085,2014-12-03 19:57:59,115.76,115.76,115.71,115.754,64700
AAPL,322086,2014-12-03 19:58:00,115.755,115.82,115.755,115.805,67200
AAPL,322087,2014-12-03 19:59:59,115.81,115.81,115.78,115.81,38800
AAPL,322088,2014-12-03 20:00:58,115.81,115.835,115.8001,115.825,486000
AAPL,322089,2014-12-03 20:01:56,115.821,115.84,115.8,115.8399,51100
AAPL,322090,2014-12-03 20:02:59,115.83,115.85,115.815,115.84,485500
AAPL,322091,2014-12-03 20:03:00,115.84,115.85,115.83,115.845,45900
AAPL,322092,2014-12-03 20:04:00,115.845,115.8468,115.8,115.82,32700
AAPL,322093,2014-12-03 20:05:00,115.8104,115.82,115.76,115.789,46400
AAPL,322094,2014-12-03 20:06:59,115.79,115.81,115.78,115.7947,32500
AAPL,322095,2014-12-03 20:07:01,115.79,115.84,115.78,115.81,42600
AAPL,322096,2014-12-03 20:08:00,115.83,115.85,115.825,115.845,43100
AAPL,322097,2014-12-03 20:09:01,115.845,115.8499,115.82,115.84,44300
AAPL,322098,2014-12-03 20:10:00,115.84,115.85,115.82,115.85,32700
AAPL,322099,2014-12-03 20:11:00,115.85,115.95,115.85,115.925,152500
AAPL,322100,2014-12-03 20:12:59,115.93,115.95,115.88,115.9299,63000
AAPL,322101,2014-12-03 20:13:59,115.926,115.99,115.926,115.9799,111200
AAPL,322102,2014-12-03 20:14:59,115.98,115.98,115.93,115.93,65800
AAPL,322103,2014-12-03 20:15:59,115.936,115.97,115.905,115.91,46800
AAPL,322104,2014-12-03 20:16:00,115.91,115.935,115.8799,115.935,56200
AAPL,322105,2014-12-03 20:17:58,115.93,116,115.93,115.9828,75800
AAPL,322106,2014-12-03 20:18:00,115.985,116.05,115.982,116.036,305900
AAPL,322107,2014-12-03 20:19:59,116.0393,116.11,116.0393,116.1,228600
AAPL,322108,2014-12-03 20:20:00,116.1,116.11,116.04,116.055,83200
AAPL,322109,2014-12-03 20:21:00,116.06,116.11,116.0501,116.109,123400
AAPL,322110,2014-12-03 20:22:59,116.1,116.14,116.064,116.12,96800
AAPL,322111,2014-12-03 20:23:59,116.1232,116.1232,116.07,116.083,68200
AAPL,322112,2014-12-03 20:24:59,116.084,116.16,116.0832,116.15,88100
AAPL,322113,2014-12-03 20:25:59,116.1401,116.15,116.07,116.085,59600
AAPL,322114,2014-12-03 20:26:00,116.085,116.1,116.065,116.07,79100
AAPL,322115,2014-12-03 20:27:00,116.07,116.12,116.065,116.11,79200
AAPL,322116,2014-12-03 20:28:00,116.11,116.12,116.07,116.07,62800
AAPL,322117,2014-12-03 20:29:00,116.08,116.15,116.075,116.15,108700
AAPL,322118,2014-12-03 20:30:00,116.159,116.16,116.12,116.1344,79900
AAPL,322119,2014-12-03 20:31:02,116.1301,116.2,116.1301,116.2,99200
AAPL,322120,2014-12-03 20:32:59,116.2,116.21,116.18,116.2,120900
AAPL,322121,2014-12-03 20:33:59,116.2,116.21,116.18,116.19,76000
AAPL,322122,2014-12-03 20:34:59,116.19,116.21,116.14,116.21,83900
AAPL,322123,2014-12-03 20:35:00,116.206,116.21,116.16,116.19,120400
AAPL,322124,2014-12-03 20:36:59,116.19,116.21,116.16,116.175,85300
AAPL,322125,2014-12-03 20:37:58,116.166,116.21,116.166,116.2,152100
AAPL,322126,2014-12-03 20:38:01,116.19,116.1963,116.16,116.19,72100
AAPL,322127,2014-12-03 20:39:59,116.2,116.21,116.18,116.18,59300
AAPL,322128,2014-12-03 20:40:01,116.19,116.21,116.17,116.1798,84000
AAPL,322129,2014-12-03 20:41:00,116.175,116.21,116.16,116.17,95700
AAPL,322130,2014-12-03 20:42:02,116.175,116.19,116.16,116.1855,58800
AAPL,322131,2014-12-03 20:43:59,116.185,116.185,116.09,116.1,107000
AAPL,322132,2014-12-03 20:44:59,116.105,116.2,116.104,116.1899,102700
AAPL,322133,2014-12-03 20:45:59,116.186,116.19,116.11,116.18,103600
AAPL,322134,2014-12-03 20:46:00,116.182,116.21,116.17,116.18,64100
AAPL,322135,2014-12-03 20:47:59,116.18,116.19,116.17,116.17,76000
AAPL,322136,2014-12-03 20:48:59,116.17,116.1999,116.17,116.195,79400
AAPL,322137,2014-12-03 20:49:00,116.1999,116.21,116.17,116.18,143000
AAPL,322138,2014-12-03 20:50:59,116.18,116.2,116.13,116.16,157900
AAPL,322139,2014-12-03 20:51:59,116.15,116.17,116.12,116.125,61800
AAPL,322140,2014-12-03 20:52:00,116.12,116.14,116.1,116.1,101300
AAPL,322141,2014-12-03 20:53:59,116.1,116.12,116.08,116.095,130700
AAPL,322142,2014-12-03 20:54:00,116.09,116.11,116.08,116.08,143500
AAPL,322143,2014-12-03 20:55:59,116.08,116.13,116.08,116.11,136300
AAPL,322144,2014-12-03 20:56:59,116.12,116.15,116.09,116.13,184200
AAPL,322145,2014-12-03 20:57:59,116.14,116.14,116.11,116.12,122900
